,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
494598,1970-01-19T20:44:16.966887,74656.30188679245,9.383157473085568e-10
494608,1970-01-19T20:44:18.476321,74657.81132075471,1.0035902181314972e-09
494609,1970-01-19T20:44:18.627264,74657.96226415095,8.914362520305846e-10
494615,1970-01-19T20:44:19.532925,74658.8679245283,1.1402668216894442e-09
494616,1970-01-19T20:44:19.683868,74659.01886792453,2.534119848906088e-09
494617,1970-01-19T20:44:19.834811,74659.16981132075,2.4971223712840955e-09
494618,1970-01-19T20:44:19.985755,74659.32075471699,1.1025208812567291e-09
494623,1970-01-19T20:44:20.740472,74660.07547169812,1.5254795803575622e-09
494624,1970-01-19T20:44:20.891415,74660.22641509434,1.740337996651088e-09
494630,1970-01-19T20:44:21.797075,74661.1320754717,1.693709152726555e-09
494631,1970-01-19T20:44:21.948019,74661.28301886792,3.248648656774749e-09
494632,1970-01-19T20:44:22.098962,74661.43396226416,2.985144837919352e-09
494633,1970-01-19T20:44:22.249906,74661.58490566038,1.063971024564148e-09
494638,1970-01-19T20:44:23.004623,74662.3396226415,1.416616323068001e-09
494639,1970-01-19T20:44:23.155566,74662.49056603774,2.300137874726754e-09
494640,1970-01-19T20:44:23.306509,74662.64150943396,1.5030938394258463e-09
494647,1970-01-19T20:44:24.363113,74663.69811320755,1.3367846298675086e-09
494648,1970-01-19T20:44:24.514057,74663.84905660378,1.1987562218957495e-09
494649,1970-01-19T20:44:24.665000,74664.0,1.1701996841029366e-09
494650,1970-01-19T20:44:24.815943,74664.15094339622,1.7855321691322394e-09
494651,1970-01-19T20:44:24.966887,74664.30188679245,2.81683751757815e-09
494652,1970-01-19T20:44:25.117830,74664.45283018867,3.34278408833544e-09
494653,1970-01-19T20:44:25.268774,74664.60377358491,2.44238756386806e-09
494660,1970-01-19T20:44:26.325377,74665.6603773585,2.1648070488156287e-09
494661,1970-01-19T20:44:26.476321,74665.81132075471,2.207514508988906e-09
494667,1970-01-19T20:44:27.381981,74666.71698113208,2.8049520773145036e-09
494668,1970-01-19T20:44:27.532925,74666.8679245283,3.8110058081899975e-09
494669,1970-01-19T20:44:27.683868,74667.01886792453,3.392613377556648e-09
494670,1970-01-19T20:44:27.834811,74667.16981132075,1.929077075887645e-09
494680,1970-01-19T20:44:29.344245,74668.67924528301,1.1202271120984372e-09
494681,1970-01-19T20:44:29.495189,74668.83018867925,1.0181766849944026e-09
494690,1970-01-19T20:44:30.853679,74670.18867924529,1.1724785235678631e-09
494691,1970-01-19T20:44:31.004623,74670.3396226415,2.1420263082184488e-09
494692,1970-01-19T20:44:31.155566,74670.49056603774,2.39722518900957e-09
494693,1970-01-19T20:44:31.306509,74670.64150943396,1.5116963867950456e-09
494700,1970-01-19T20:44:32.363113,74671.69811320755,2.4021893490782633e-09
494701,1970-01-19T20:44:32.514057,74671.84905660378,2.8551280941939193e-09
494702,1970-01-19T20:44:32.665000,74672.0,1.926926224043655e-09
494709,1970-01-19T20:44:33.721604,74673.05660377358,1.320361606532157e-09
494710,1970-01-19T20:44:33.872547,74673.2075471698,1.3215083536623782e-09
494711,1970-01-19T20:44:34.023491,74673.35849056604,9.337503682272423e-10
494727,1970-01-19T20:44:36.438585,74675.77358490566,1.4887927344767651e-09
494728,1970-01-19T20:44:36.589528,74675.92452830188,1.8316415789173967e-09
494729,1970-01-19T20:44:36.740472,74676.07547169812,1.2861388326912251e-09
494747,1970-01-19T20:44:39.457453,74678.7924528302,9.634415130694243e-10
494760,1970-01-19T20:44:41.419717,74680.75471698113,1.5071293955780403e-09
494761,1970-01-19T20:44:41.570660,74680.90566037736,3.3183813744514323e-09
494762,1970-01-19T20:44:41.721604,74681.05660377358,3.988277660537189e-09
494763,1970-01-19T20:44:41.872547,74681.2075471698,3.018498305929124e-09
494770,1970-01-19T20:44:42.929151,74682.2641509434,1.0866716001777543e-09
494771,1970-01-19T20:44:43.080094,74682.41509433962,1.4188723741855762e-09
494778,1970-01-19T20:44:44.136698,74683.47169811321,3.006630716331428e-09
494779,1970-01-19T20:44:44.287642,74683.62264150943,4.194928426830061e-09
494780,1970-01-19T20:44:44.438585,74683.77358490566,3.8123072575721304e-09
494781,1970-01-19T20:44:44.589528,74683.92452830188,2.129742780500288e-09
494795,1970-01-19T20:44:46.702736,74686.03773584905,9.354304616940321e-10
494796,1970-01-19T20:44:46.853679,74686.18867924529,1.0345088889055451e-09
494797,1970-01-19T20:44:47.004623,74686.3396226415,1.1645582976128143e-09
494798,1970-01-19T20:44:47.155566,74686.49056603774,1.197801297355477e-09
494806,1970-01-19T20:44:48.363113,74687.69811320755,1.0727958130352204e-09
494807,1970-01-19T20:44:48.514057,74687.84905660378,1.0925152432211968e-09
494813,1970-01-19T20:44:49.419717,74688.75471698113,1.4794719513370083e-09
494814,1970-01-19T20:44:49.570660,74688.90566037736,1.7754226153962355e-09
494815,1970-01-19T20:44:49.721604,74689.05660377358,1.314463007351365e-09
494827,1970-01-19T20:44:51.532925,74690.8679245283,1.807799254795805e-09
494828,1970-01-19T20:44:51.683868,74691.01886792453,2.0926351793992336e-09
494829,1970-01-19T20:44:51.834811,74691.16981132075,1.593859089655111e-09
494837,1970-01-19T20:44:53.042358,74692.37735849057,1.2426669505423262e-09
494838,1970-01-19T20:44:53.193302,74692.52830188679,1.5840987941473752e-09
494839,1970-01-19T20:44:53.344245,74692.67924528301,1.0349200530043576e-09
494845,1970-01-19T20:44:54.249906,74693.58490566038,1.3814610007162216e-09
494846,1970-01-19T20:44:54.400849,74693.7358490566,2.5936431910447052e-09
494847,1970-01-19T20:44:54.551792,74693.88679245283,2.3500381220583544e-09
494848,1970-01-19T20:44:54.702736,74694.03773584905,9.22044457551995e-10
494853,1970-01-19T20:44:55.457453,74694.7924528302,9.638573526754832e-10
494854,1970-01-19T20:44:55.608396,74694.94339622642,1.378606639913757e-09
494855,1970-01-19T20:44:55.759340,74695.09433962264,1.093910691924891e-09
494865,1970-01-19T20:44:57.268774,74696.60377358491,1.3564695509063656e-09
494866,1970-01-19T20:44:57.419717,74696.75471698113,1.1862517401656748e-09
494872,1970-01-19T20:44:58.325377,74697.6603773585,2.280834741028161e-09
494873,1970-01-19T20:44:58.476321,74697.81132075471,2.323915083248402e-09
494879,1970-01-19T20:44:59.381981,74698.71698113208,1.9238612791579503e-09
494880,1970-01-19T20:44:59.532925,74698.8679245283,2.4192417029069564e-09
494881,1970-01-19T20:44:59.683868,74699.01886792453,1.0654023166699587e-09
494886,1970-01-19T20:45:00.438585,74699.77358490566,1.2035760517466166e-09
494887,1970-01-19T20:45:00.589528,74699.92452830188,3.1508003368074644e-09
494888,1970-01-19T20:45:00.740472,74700.07547169812,3.304668814968478e-09
494889,1970-01-19T20:45:00.891415,74700.22641509434,1.741667006301245e-09
494895,1970-01-19T20:45:01.797075,74701.1320754717,1.1877789805862912e-09
494896,1970-01-19T20:45:01.948019,74701.28301886792,9.991305993717444e-10
494911,1970-01-19T20:45:04.212170,74703.54716981133,1.7186030253103747e-09
494912,1970-01-19T20:45:04.363113,74703.69811320755,2.444959624194426e-09
494913,1970-01-19T20:45:04.514057,74703.84905660378,2.4858238477622076e-09
494914,1970-01-19T20:45:04.665000,74704.0,1.5203446121681004e-09
494920,1970-01-19T20:45:05.570660,74704.90566037736,1.6725454656837036e-09
494921,1970-01-19T20:45:05.721604,74705.05660377358,2.375656338534682e-09
494922,1970-01-19T20:45:05.872547,74705.2075471698,1.2279909863847406e-09
494927,1970-01-19T20:45:06.627264,74705.96226415095,2.206881049871954e-09
494928,1970-01-19T20:45:06.778208,74706.11320754717,4.010639206744402e-09
494929,1970-01-19T20:45:06.929151,74706.2641509434,3.5165336077285234e-09
494930,1970-01-19T20:45:07.080094,74706.41509433962,1.001438281198589e-09
494936,1970-01-19T20:45:07.985755,74707.32075471699,1.5038297117655983e-09
494937,1970-01-19T20:45:08.136698,74707.47169811321,9.086716657058107e-10
494941,1970-01-19T20:45:08.740472,74708.07547169812,1.5332084042389344e-09
494942,1970-01-19T20:45:08.891415,74708.22641509434,2.160376175565469e-09
494943,1970-01-19T20:45:09.042358,74708.37735849057,1.6481799285210934e-09
494954,1970-01-19T20:45:10.702736,74710.03773584905,1.555908821625653e-09
494955,1970-01-19T20:45:10.853679,74710.18867924529,2.34547821010644e-09
494956,1970-01-19T20:45:11.004623,74710.3396226415,1.5872717294818515e-09
494961,1970-01-19T20:45:11.759340,74711.09433962264,1.7671687469006291e-09
494962,1970-01-19T20:45:11.910283,74711.24528301887,3.816691200113215e-09
494963,1970-01-19T20:45:12.061226,74711.39622641509,4.19519115908637e-09
494964,1970-01-19T20:45:12.212170,74711.54716981133,2.7433095285462527e-09
494973,1970-01-19T20:45:13.570660,74712.90566037736,1.621606006548024e-09
494974,1970-01-19T20:45:13.721604,74713.05660377358,2.393257757740201e-09
494975,1970-01-19T20:45:13.872547,74713.2075471698,2.395811436532993e-09
494976,1970-01-19T20:45:14.023491,74713.35849056604,1.6119084249327682e-09
494988,1970-01-19T20:45:15.834811,74715.16981132075,1.4466317738596715e-09
494989,1970-01-19T20:45:15.985755,74715.32075471699,1.57338223556047e-09
494994,1970-01-19T20:45:16.740472,74716.07547169812,2.1284059864870403e-09
494995,1970-01-19T20:45:16.891415,74716.22641509434,2.607112930667279e-09
494996,1970-01-19T20:45:17.042358,74716.37735849057,1.614769159480817e-09
495007,1970-01-19T20:45:18.702736,74718.03773584905,1.5002212428062515e-09
495008,1970-01-19T20:45:18.853679,74718.18867924529,3.3807119876852943e-09
495009,1970-01-19T20:45:19.004623,74718.3396226415,3.3360405969557476e-09
495010,1970-01-19T20:45:19.155566,74718.49056603774,8.927172941598437e-10
495015,1970-01-19T20:45:19.910283,74719.24528301887,3.608380467276976e-09
495016,1970-01-19T20:45:20.061226,74719.39622641509,4.373557465548439e-09
495017,1970-01-19T20:45:20.212170,74719.54716981133,5.138734463893671e-09
495018,1970-01-19T20:45:20.363113,74719.69811320755,1.032011619418785e-09
495023,1970-01-19T20:45:21.117830,74720.45283018867,3.4211565842784667e-09
495024,1970-01-19T20:45:21.268774,74720.60377358491,5.3058741637883134e-09
495025,1970-01-19T20:45:21.419717,74720.75471698113,3.941033648647826e-09
495031,1970-01-19T20:45:22.325377,74721.6603773585,1.3503131951429607e-09
495032,1970-01-19T20:45:22.476321,74721.81132075471,2.2079022241147282e-09
495033,1970-01-19T20:45:22.627264,74721.96226415095,1.6857655042545072e-09
495043,1970-01-19T20:45:24.136698,74723.47169811321,1.752457192865228e-09
495044,1970-01-19T20:45:24.287642,74723.62264150943,1.9742919518683926e-09
495045,1970-01-19T20:45:24.438585,74723.77358490566,1.0555793497673619e-09
495051,1970-01-19T20:45:25.344245,74724.67924528301,2.1448371523416368e-09
495052,1970-01-19T20:45:25.495189,74724.83018867925,2.8087021119124793e-09
495053,1970-01-19T20:45:25.646132,74724.98113207547,2.19600505726265e-09
495063,1970-01-19T20:45:27.155566,74726.49056603774,1.2291299050100423e-09
495064,1970-01-19T20:45:27.306509,74726.64150943396,1.8501616410970535e-09
495065,1970-01-19T20:45:27.457453,74726.7924528302,1.728491073512216e-09
495066,1970-01-19T20:45:27.608396,74726.94339622642,8.99868019474871e-10
495078,1970-01-19T20:45:29.419717,74728.75471698113,1.1428223014392015e-09
495079,1970-01-19T20:45:29.570660,74728.90566037736,2.2808906334061264e-09
495080,1970-01-19T20:45:29.721604,74729.05660377358,2.3277957231564572e-09
495081,1970-01-19T20:45:29.872547,74729.2075471698,1.3086135755260124e-09
495109,1970-01-19T20:45:34.098962,74733.43396226416,9.948583954453028e-10
495110,1970-01-19T20:45:34.249906,74733.58490566038,2.131937602150522e-09
495111,1970-01-19T20:45:34.400849,74733.7358490566,2.757227901546489e-09
495112,1970-01-19T20:45:34.551792,74733.88679245283,2.55880932632713e-09
495113,1970-01-19T20:45:34.702736,74734.03773584905,1.5087803444555342e-09
495126,1970-01-19T20:45:36.665000,74736.0,1.8462131630447406e-09
495127,1970-01-19T20:45:36.815943,74736.15094339622,2.690621347793184e-09
495128,1970-01-19T20:45:36.966887,74736.30188679245,2.5367020680031803e-09
495129,1970-01-19T20:45:37.117830,74736.45283018867,1.5672252323006075e-09
495138,1970-01-19T20:45:38.476321,74737.81132075471,1.25874475696736e-09
495139,1970-01-19T20:45:38.627264,74737.96226415095,1.0845298250432451e-09
495144,1970-01-19T20:45:39.381981,74738.71698113208,1.3156625108841326e-09
495145,1970-01-19T20:45:39.532925,74738.8679245283,2.7984092951902113e-09
495146,1970-01-19T20:45:39.683868,74739.01886792453,3.0928590008971904e-09
495147,1970-01-19T20:45:39.834811,74739.16981132075,1.7860881348599263e-09
495154,1970-01-19T20:45:40.891415,74740.22641509434,1.5241756088057674e-09
495155,1970-01-19T20:45:41.042358,74740.37735849057,1.4076562900886656e-09
495163,1970-01-19T20:45:42.249906,74741.58490566038,1.086637187085799e-09
495164,1970-01-19T20:45:42.400849,74741.7358490566,1.1288984564282799e-09
495165,1970-01-19T20:45:42.551792,74741.88679245283,9.808867415080351e-10
495176,1970-01-19T20:45:44.212170,74743.54716981133,1.244380314543291e-09
495177,1970-01-19T20:45:44.363113,74743.69811320755,1.8186937683733182e-09
495178,1970-01-19T20:45:44.514057,74743.84905660378,1.8779462496634013e-09
495179,1970-01-19T20:45:44.665000,74744.0,1.449578650697527e-09
495191,1970-01-19T20:45:46.476321,74745.81132075471,2.309418748772553e-09
495192,1970-01-19T20:45:46.627264,74745.96226415095,3.080332880666561e-09
495193,1970-01-19T20:45:46.778208,74746.11320754717,2.596826207005534e-09
495194,1970-01-19T20:45:46.929151,74746.2641509434,1.3924287218081579e-09
495211,1970-01-19T20:45:49.495189,74748.83018867925,1.039218476414519e-09
495212,1970-01-19T20:45:49.646132,74748.98113207547,2.018365436670846e-09
495213,1970-01-19T20:45:49.797075,74749.1320754717,2.337324264780541e-09
495214,1970-01-19T20:45:49.948019,74749.28301886792,1.756877324006394e-09
495228,1970-01-19T20:45:52.061226,74751.39622641509,1.6428501778278359e-09
495229,1970-01-19T20:45:52.212170,74751.54716981133,1.8884349157773603e-09
495230,1970-01-19T20:45:52.363113,74751.69811320755,1.242035974174888e-09
495242,1970-01-19T20:45:54.174434,74753.50943396226,1.355715696227267e-09
495243,1970-01-19T20:45:54.325377,74753.6603773585,2.772304279815365e-09
495244,1970-01-19T20:45:54.476321,74753.81132075471,2.797920895501765e-09
495245,1970-01-19T20:45:54.627264,74753.96226415095,1.474205185222049e-09
495256,1970-01-19T20:45:56.287642,74755.62264150943,1.8394151914920662e-09
495257,1970-01-19T20:45:56.438585,74755.77358490566,3.261267816509671e-09
495258,1970-01-19T20:45:56.589528,74755.92452830188,2.7880486498379442e-09
495264,1970-01-19T20:45:57.495189,74756.83018867925,1.8327386083946747e-09
495265,1970-01-19T20:45:57.646132,74756.98113207547,3.232788397024596e-09
495266,1970-01-19T20:45:57.797075,74757.1320754717,2.9113448438358773e-09
495267,1970-01-19T20:45:57.948019,74757.28301886792,1.3369188732745623e-09
495295,1970-01-19T20:46:02.174434,74761.50943396226,9.984588572667551e-10
495296,1970-01-19T20:46:02.325377,74761.6603773585,1.314622611345559e-09
495297,1970-01-19T20:46:02.476321,74761.81132075471,1.070702662886903e-09
495305,1970-01-19T20:46:03.683868,74763.01886792453,1.4279530646497406e-09
495306,1970-01-19T20:46:03.834811,74763.16981132075,1.2312894741929282e-09
495310,1970-01-19T20:46:04.438585,74763.77358490566,1.610947639653434e-09
495311,1970-01-19T20:46:04.589528,74763.92452830188,2.879611490554075e-09
495312,1970-01-19T20:46:04.740472,74764.07547169812,3.2434193649662154e-09
495313,1970-01-19T20:46:04.891415,74764.22641509434,2.083024808677679e-09
495320,1970-01-19T20:46:05.948019,74765.28301886792,2.2824022742514903e-09
495321,1970-01-19T20:46:06.098962,74765.43396226416,2.858983463190034e-09
495322,1970-01-19T20:46:06.249906,74765.58490566038,1.871809675635754e-09
495328,1970-01-19T20:46:07.155566,74766.49056603774,1.462555216178108e-09
495329,1970-01-19T20:46:07.306509,74766.64150943396,1.8176361458451743e-09
495330,1970-01-19T20:46:07.457453,74766.7924528302,1.4272802975725183e-09
495352,1970-01-19T20:46:10.778208,74770.11320754717,1.5980901957138812e-09
495353,1970-01-19T20:46:10.929151,74770.2641509434,1.4343608709920536e-09
495359,1970-01-19T20:46:11.834811,74771.16981132075,2.5808529041645404e-09
495360,1970-01-19T20:46:11.985755,74771.32075471699,4.0102075139988754e-09
495361,1970-01-19T20:46:12.136698,74771.47169811321,3.335993697920295e-09
495367,1970-01-19T20:46:13.042358,74772.37735849057,1.341802626569429e-09
495368,1970-01-19T20:46:13.193302,74772.52830188679,2.1147106089457464e-09
495369,1970-01-19T20:46:13.344245,74772.67924528301,1.132078521059262e-09
495374,1970-01-19T20:46:14.098962,74773.43396226416,1.9045546722957487e-09
495375,1970-01-19T20:46:14.249906,74773.58490566038,1.8454009604556202e-09
495380,1970-01-19T20:46:15.004623,74774.3396226415,1.304748963328086e-09
495381,1970-01-19T20:46:15.155566,74774.49056603774,4.2879079827494045e-09
495382,1970-01-19T20:46:15.306509,74774.64150943396,5.208261395403061e-09
495383,1970-01-19T20:46:15.457453,74774.7924528302,3.289160885369248e-09
495389,1970-01-19T20:46:16.363113,74775.69811320755,1.306793735896507e-09
495390,1970-01-19T20:46:16.514057,74775.84905660378,2.9601199791693773e-09
495391,1970-01-19T20:46:16.665000,74776.0,2.918443454313424e-09
495392,1970-01-19T20:46:16.815943,74776.15094339622,1.772510598724024e-09
495400,1970-01-19T20:46:18.023491,74777.35849056604,1.2373764472058451e-09
495401,1970-01-19T20:46:18.174434,74777.50943396226,1.873855180568525e-09
495402,1970-01-19T20:46:18.325377,74777.6603773585,1.644993112253537e-09
495409,1970-01-19T20:46:19.381981,74778.71698113208,1.344008122875011e-09
495410,1970-01-19T20:46:19.532925,74778.8679245283,1.3965503816516904e-09
495414,1970-01-19T20:46:20.136698,74779.47169811321,1.0146768988055242e-09
495415,1970-01-19T20:46:20.287642,74779.62264150943,1.6871771070159535e-09
495416,1970-01-19T20:46:20.438585,74779.77358490566,1.4346905545474555e-09
495423,1970-01-19T20:46:21.495189,74780.83018867925,2.221317145367982e-09
495424,1970-01-19T20:46:21.646132,74780.98113207547,3.208254521955649e-09
495425,1970-01-19T20:46:21.797075,74781.1320754717,2.780772889696346e-09
495426,1970-01-19T20:46:21.948019,74781.28301886792,1.5126203523389347e-09
495442,1970-01-19T20:46:24.363113,74783.69811320755,1.380482580791195e-09
495443,1970-01-19T20:46:24.514057,74783.84905660378,1.595933599241083e-09
495444,1970-01-19T20:46:24.665000,74784.0,1.0051117157314743e-09
495448,1970-01-19T20:46:25.268774,74784.60377358491,1.6729548397775663e-09
495449,1970-01-19T20:46:25.419717,74784.75471698113,2.662138853328391e-09
